Price,Close,High,Low,Open,Volume
Ticker,KMB,KMB,KMB,KMB,KMB
Datetime,,,,,
2022-05-03 13:30:00+00:00,137.50999450683594,138.72000122070312,136.0399932861328,136.55999755859375,922673
2022-05-03 17:30:00+00:00,137.22000122070312,137.55999755859375,136.5800018310547,137.47500610351562,694614
2022-05-04 13:30:00+00:00,138.15499877929688,139.66000366210938,136.02499389648438,136.41000366210938,616018
2022-05-04 17:30:00+00:00,139.17999267578125,139.6999969482422,137.6999969482422,138.125,758577
2022-05-05 13:30:00+00:00,137.67999267578125,138.6699981689453,136.82000732421875,138.6699981689453,817310
2022-05-05 17:30:00+00:00,136.82000732421875,137.72000122070312,135.5800018310547,137.66000366210938,902762
2022-05-06 13:30:00+00:00,135.94000244140625,137.80999755859375,135.85000610351562,136.88999938964844,965791
2022-05-06 17:30:00+00:00,137.6300048828125,137.80999755859375,135.5800018310547,136.0,841425
2022-05-09 13:30:00+00:00,140.67999267578125,140.74000549316406,137.0,137.17999267578125,1381572
2022-05-09 17:30:00+00:00,140.39999389648438,142.22999572753906,140.02000427246094,140.63009643554688,1184625
2022-05-10 13:30:00+00:00,138.82000732421875,141.13999938964844,138.5800018310547,140.41000366210938,1004137
2022-05-10 17:30:00+00:00,138.9600067138672,139.44000244140625,138.02999877929688,138.91000366210938,748134
2022-05-11 13:30:00+00:00,139.1199951171875,140.7205047607422,138.2100067138672,139.19000244140625,648446
2022-05-11 17:30:00+00:00,138.9600067138672,140.22000122070312,138.6300048828125,139.1199951171875,490133
2022-05-12 13:30:00+00:00,138.60000610351562,140.61000061035156,138.0500030517578,138.9199981689453,639701
2022-05-12 17:30:00+00:00,139.63499450683594,139.64999389648438,138.32000732421875,138.50999450683594,503758
2022-05-13 13:30:00+00:00,137.97999572753906,140.1699981689453,137.91000366210938,140.1699981689453,640685
2022-05-13 17:30:00+00:00,139.1699981689453,139.22000122070312,137.50999450683594,137.9600067138672,553675
2022-05-16 13:30:00+00:00,139.13999938964844,139.16000366210938,137.47000122070312,138.77999877929688,602251
2022-05-16 17:30:00+00:00,138.98500061035156,139.4499969482422,138.8300018310547,139.1699981689453,313069
2022-05-17 13:30:00+00:00,138.39999389648438,139.33999633789062,136.61099243164062,138.60000610351562,865796
2022-05-17 17:30:00+00:00,138.6699981689453,138.75,137.5,138.42999267578125,561703
2022-05-18 13:30:00+00:00,133.30999755859375,137.94000244140625,133.16000366210938,137.92999267578125,881582
2022-05-18 17:30:00+00:00,132.58999633789062,133.6999969482422,132.10499572753906,133.2899932861328,862267
2022-05-19 13:30:00+00:00,129.26499938964844,132.07000732421875,127.13999938964844,131.10000610351562,1322878
2022-05-19 17:30:00+00:00,129.02000427246094,130.02000427246094,129.00999450683594,129.25990295410156,971114
2022-05-20 13:30:00+00:00,126.1449966430664,129.39999389648438,125.45999908447266,129.0800018310547,827450
2022-05-20 17:30:00+00:00,128.3300018310547,128.42999267578125,126.11000061035156,126.12000274658203,609826
2022-05-23 13:30:00+00:00,129.63999938964844,130.05999755859375,127.44000244140625,128.88999938964844,739529
2022-05-23 17:30:00+00:00,129.3800048828125,129.8000030517578,128.97000122070312,129.58999633789062,486011
2022-05-24 13:30:00+00:00,130.7899932861328,130.7899932861328,129.05999755859375,129.47000122070312,466493
2022-05-24 17:30:00+00:00,132.1999969482422,132.35000610351562,130.60000610351562,130.7899932861328,477179
2022-05-25 13:30:00+00:00,130.92999267578125,132.00999450683594,130.43479919433594,131.58999633789062,557712
